location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
cd8dc6533965a36e:1,src/lib/third_party/src/roaring.cc,9658,13,-1,28,cpp/unused-static-function,Unused static function,Static function roaring_iterate is unreachable ([roaring_bitmap_statistics](1) must be removed at the same time),CWE-561,LOW
721a99d45acc1b17:1,src/lib/third_party/src/roaring.cc,11136,-1,-1,27,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_frozen_view is unreachable,CWE-561,LOW
e5908fe5c3654530:1,src/lib/third_party/src/roaring.cc,11049,13,-1,44,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_frozen_serialize is unreachable,CWE-561,LOW
9d0135f93233aea7:1,src/lib/third_party/src/roaring.cc,11014,15,-1,50,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_frozen_size_in_bytes is unreachable,CWE-561,LOW
775ca5679d8188c1:1,src/lib/third_party/src/roaring.cc,9632,15,-1,55,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_portable_deserialize_size is unreachable,CWE-561,LOW
1aa76d9c2139d89c:1,src/lib/third_party/src/roaring.cc,9536,15,-1,43,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_shrink_to_fit is unreachable,CWE-561,LOW
2cfbf6cf02918d34:1,src/lib/third_party/src/roaring.cc,9519,13,-1,40,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_run_optimize is unreachable,CWE-561,LOW
ad6e46de4aa8b0d:1,src/lib/third_party/src/roaring.cc,9552,13,-1,50,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_remove_run_compression is unreachable,CWE-561,LOW
ee952048267f340d:1,src/lib/third_party/src/roaring.cc,9508,13,-1,46,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_range_uint32_array is unreachable,CWE-561,LOW
b31ab09440219fa6:1,src/lib/third_party/src/roaring.cc,9500,13,-1,36,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_is_empty is unreachable,CWE-561,LOW
694b97520dd1ac4e:1,src/lib/third_party/src/roaring.cc,9445,17,-1,49,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_range_cardinality is unreachable,CWE-561,LOW
b25788ef6a0a2adf:1,src/lib/third_party/src/roaring.cc,10932,13,-1,42,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_contains_range is unreachable,CWE-561,LOW
18629c532459cf80:1,src/lib/third_party/src/roaring.cc,8742,13,-1,42,cpp/unused-static-function,Unused static function,Static function roaring_bitmap_remove_checked is unreachable,CWE-561,LOW
